Unnamed: 0,time,province,PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI
162,2018-06-12,广东,32.861261146496815,48.86225477707006,8.858407643312102,16.06635668789809,0.7012484076433121,76.90284076433122,-2.182484076433121,0.7525605095541401,298.55864968152866,76.32178343949045,97930.321477707,23.3224076433121,113.41785987261149,一级
163,2018-06-13,广东,22.66854777070064,34.55266242038216,7.927770700636943,13.190891719745224,0.6747898089171975,73.13152866242038,-2.1734649681528664,-1.8672229299363057,297.939821656051,83.32103184713377,97529.06096815286,23.3224076433121,113.41785987261149,一级
164,2018-06-14,广东,22.99029299363057,37.64631847133758,8.485171974522293,12.033694267515925,0.6835668789808917,72.5943949044586,-0.3612101910828025,-4.544662420382165,297.98452229299363,77.56871337579618,97525.0087643312,23.3224076433121,113.41785987261149,一级
165,2018-06-15,广东,25.16624203821656,38.22114649681529,7.750624203821656,12.315554140127388,0.621171974522293,75.00886624203821,-1.9855159235668791,-3.58715923566879,299.19393630573245,71.63791082802548,97811.73384713374,23.3224076433121,113.41785987261149,一级
166,2018-06-16,广东,25.24463694267516,42.58529936305733,7.822178343949044,14.33815286624204,0.6327515923566879,93.24308280254778,-3.2488662420382166,-1.270203821656051,299.0826114649682,74.26235668789809,98006.79936305732,23.3224076433121,113.41785987261149,一级
167,2018-06-17,广东,29.000292993630573,40.8171847133758,10.37183439490446,13.537273885350318,0.4337579617834395,88.08124840764332,-3.1721146496815287,-1.760216560509554,299.59971974522296,70.7783821656051,97928.82592356688,23.3224076433121,113.41785987261149,一级
168,2018-06-18,广东,27.725707006369426,38.36578343949044,6.694471337579618,10.74631847133758,0.6163949044585987,85.77304458598725,1.15028025477707,-0.0080509554140127,300.5632611464968,76.07270063694267,97752.75845859872,23.3224076433121,113.41785987261149,一级
169,2018-06-19,广东,19.09028025477707,28.45187261146497,5.557732484076433,10.385808917197451,0.5520891719745222,63.49002547770701,2.872343949044586,4.212662420382165,301.02228025477706,79.56289171974522,97895.68703184712,23.3224076433121,113.41785987261149,一级
170,2018-06-20,广东,16.32890445859873,27.23647133757962,4.975528662420382,10.98076433121019,0.5070955414012739,60.54124840764331,2.828254777070064,4.039808917197452,301.3845350318471,79.83664968152866,98078.93149044586,23.3224076433121,113.41785987261149,一级
171,2018-06-21,广东,17.33871337579618,28.8168025477707,5.312687898089172,12.83264968152866,0.5442675159235669,55.13212738853503,2.350968152866242,3.82031847133758,301.10495541401275,82.61137579617835,98134.1843312102,23.3224076433121,113.41785987261149,一级
172,2018-06-22,广东,14.987235668789808,24.54638216560509,5.263324840764331,15.676649681528662,0.5724840764331209,42.41932484076433,0.4865987261146497,4.6451719745222935,300.46913375796174,84.79131210191082,98111.2659745223,23.3224076433121,113.41785987261149,一级
173,2018-06-23,广东,12.354165605095542,20.61291719745223,5.165006369426752,15.3083949044586,0.5290955414012739,39.81068789808917,-0.3399363057324841,5.610140127388535,300.0615541401274,85.57165605095541,98125.63440764332,23.3224076433121,113.41785987261149,一级
174,2018-06-24,广东,9.977503184713376,17.91763057324841,4.412,12.459617834394903,0.4578089171974522,42.97300636942675,-2.053070063694268,5.875057324840764,300.0816560509554,82.74628025477708,98286.0725732484,23.3224076433121,113.41785987261149,一级
175,2018-06-25,广东,9.12996178343949,15.994700636942676,4.209554140127389,12.089171974522293,0.4612356687898089,37.12648407643312,-2.6601783439490445,5.266535031847133,299.580025477707,84.66273885350319,98380.43072611466,23.3224076433121,113.41785987261149,一级
176,2018-06-26,广东,10.757872611464968,18.525222929936305,4.514343949044586,13.710382165605097,0.4532484076433121,40.89751592356688,-1.7329936305732483,4.914101910828026,299.8077070063694,82.76714649681529,98591.33565605094,23.3224076433121,113.41785987261149,一级
177,2018-06-27,广东,12.880038216560507,21.589668789808915,4.8312101910828025,13.499719745222931,0.4338980891719745,48.141375796178345,0.2986496815286624,3.072789808917197,300.1577961783439,79.46155414012739,98602.74228025478,23.3224076433121,113.41785987261149,一级
178,2018-06-28,广东,17.883656050955413,28.312942675159235,5.794547770700637,14.286828025477709,0.4873630573248407,57.2552101910828,2.345248407643312,2.577579617834395,300.67658598726115,76.22964331210191,98351.65620382168,23.3224076433121,113.41785987261149,一级
179,2018-06-29,广东,20.76871337579617,32.23943949044586,6.231617834394904,13.83979617834395,0.5168025477707007,67.72552866242039,2.4997707006369425,3.677617834394904,300.90191082802545,76.85461146496816,98033.17784713376,23.3224076433121,113.41785987261149,一级
180,2018-06-30,广东,18.908382165605097,29.90271337579618,5.740828025477708,11.973515923566875,0.5034777070063694,63.62142675159236,1.8955796178343949,4.474751592356688,300.8507643312102,79.78901910828026,97959.3143821656,23.3224076433121,113.41785987261149,一级
181,2018-07-01,广东,16.97648407643312,27.335949044585988,5.604089171974523,12.27551592356688,0.5164458598726115,59.17853503184713,2.1211974522293,4.631222929936306,300.9967898089172,80.25656050955415,97951.09741401274,23.3224076433121,113.41785987261149,一级
182,2018-07-02,广东,15.963337579617834,26.391617834394903,5.265757961783439,13.087592356687898,0.5331592356687898,53.43040764331211,2.0664203821656053,5.122471337579618,300.998076433121,80.91259872611465,97853.81278980892,23.3224076433121,113.41785987261149,一级
183,2018-07-03,广东,15.36383439490446,25.586840764331207,5.165235668789809,12.35104458598726,0.5188917197452229,54.59197452229299,1.9654649681528664,5.59179617834395,301.1488662420382,80.70025477707006,97750.0023821656,23.3224076433121,113.41785987261149,一级
184,2018-07-04,广东,14.5663949044586,25.054038216560507,4.80859872611465,10.099171974522294,0.48028025477707,60.48724840764331,2.274191082802548,6.020089171974523,301.4410955414013,79.12273885350318,97705.43056050954,23.3224076433121,113.41785987261149,一级
185,2018-07-05,广东,14.77796178343949,24.83621656050956,4.672343949044586,10.402127388535032,0.4759745222929936,58.88617834394905,1.8668917197452228,5.4351974522293,301.62847133757964,79.32429299363058,97737.26110828025,23.3224076433121,113.41785987261149,一级
186,2018-07-06,广东,16.117452229299364,26.57391082802548,5.048203821656051,12.66824203821656,0.5287133757961784,53.75450955414013,1.344624203821656,4.125872611464968,301.3113248407643,81.2147898089172,97778.779477707,23.3224076433121,113.41785987261149,一级
187,2018-07-07,广东,16.430420382165604,26.186585987261147,5.155668789808917,15.513898089171974,0.5613375796178344,40.07611464968153,0.5276815286624204,3.5571464968152866,300.5200382165605,84.62830573248408,97814.85174522294,23.3224076433121,113.41785987261149,一级
188,2018-07-08,广东,14.1524076433121,21.8708025477707,4.866025477707006,14.947910828025478,0.5278216560509554,42.53611464968153,-2.570445859872611,2.922012738853504,300.28289171974524,82.22749044585987,97980.59048407644,23.3224076433121,113.41785987261149,一级
189,2018-07-09,广东,13.198292993630574,21.83817834394905,5.1133630573248405,12.231974522292994,0.4834777070063694,40.67900636942675,-5.145656050955414,0.7746114649681529,300.5089044585987,78.67087898089171,98139.5909044586,23.3224076433121,113.41785987261149,一级
190,2018-07-10,广东,15.072700636942674,26.357783439490447,5.841566878980892,12.485248407643311,0.4992101910828025,53.47780891719746,-4.479949044585988,-0.910687898089172,301.04448407643315,72.2096305732484,98094.89173248407,23.3224076433121,113.41785987261149,一级
191,2018-07-11,广东,24.96171974522293,37.63214012738853,6.184191082802548,13.545898089171976,0.5278853503184713,78.13356687898089,0.5532993630573249,-0.5055796178343949,301.86225477707006,70.3003949044586,97771.0127388535,23.3224076433121,113.41785987261149,一级
192,2018-07-12,广东,17.749541401273884,26.10485350318472,5.4497961783439495,10.906777070063692,0.4735159235668789,59.89722292993631,-2.7182420382165606,2.300904458598726,301.1192356687898,76.97835668789808,97895.92081528663,23.3224076433121,113.41785987261149,一级
193,2018-07-13,广东,11.328496815286623,17.85787261146497,4.524509554140127,11.008980891719744,0.4665095541401273,39.89456050955414,-5.798764331210191,0.9071847133757962,300.03338853503186,82.15136305732484,97986.50296815288,23.3224076433121,113.41785987261149,一级
194,2018-07-14,广东,8.94287898089172,15.81304458598726,4.372942675159236,10.584369426751593,0.443312101910828,34.626050955414016,-7.292152866242039,0.7615031847133757,300.2003949044586,78.9891592356688,97948.49737579616,23.3224076433121,113.41785987261149,一级
195,2018-07-15,广东,10.288445859872612,18.401936305732484,5.251337579617835,10.833834394904455,0.4514394904458598,37.53670063694268,-7.987108280254777,-0.5791210191082803,300.41363057324844,75.40979617834395,97952.28710828024,23.3224076433121,113.41785987261149,一级
196,2018-07-16,广东,15.00351592356688,25.91140127388535,6.10104458598726,13.888101910828023,0.5136687898089172,46.05044585987261,-7.207503184713376,-1.685312101910828,300.5651974522293,72.55625477707007,97944.30589808917,23.3224076433121,113.41785987261149,一级
197,2018-07-17,广东,21.894267515923566,35.06848407643312,6.179770700636943,16.458980891719744,0.5691974522292994,61.59036942675159,-5.061859872611465,-2.2958980891719745,301.7935286624204,70.74750318471338,97884.98536305732,23.3224076433121,113.41785987261149,一级
198,2018-07-18,广东,15.662254777070064,25.242089171974524,5.334050955414012,11.604114649681527,0.4594012738853503,47.29754140127388,-7.443808917197453,-0.5625987261146497,301.6257070063694,72.55507006369427,97901.15263694269,23.3224076433121,113.41785987261149,一级
199,2018-07-19,广东,13.255796178343948,21.763133757961786,5.048789808917197,11.211019108280254,0.4254777070063694,48.698,-6.013082802547771,0.6154267515923567,300.9097834394904,77.15853503184714,98058.88785987262,23.3224076433121,113.41785987261149,一级
200,2018-07-20,广东,14.415210191082805,23.570980891719746,5.5156305732484086,12.57704458598726,0.4691592356687898,54.84621656050955,-4.483732484076433,0.1266369426751592,300.76769426751594,78.06272611464968,97981.06435668789,23.3224076433121,113.41785987261149,一级
201,2018-07-21,广东,18.90710828025478,29.57221656050956,6.067859872611465,14.002713375796178,0.4765222929936306,63.02471337579618,-1.320216560509554,0.3444331210191083,300.8945987261147,76.80621656050955,97817.94113375797,23.3224076433121,113.41785987261149,一级
202,2018-07-22,广东,20.72214012738853,31.38085350318472,5.888203821656051,13.281070063694267,0.500828025477707,64.2996178343949,-0.0332229299363057,1.768216560509554,301.1354012738853,76.41729936305732,97713.61481528662,23.3224076433121,113.41785987261149,一级
203,2018-07-23,广东,13.815694267515925,23.11685350318472,5.580700636942676,12.74171974522293,0.4817707006369426,50.21184713375796,-4.851796178343949,2.027299363057325,300.68587261146496,80.3207643312102,97583.5752866242,23.3224076433121,113.41785987261149,一级
204,2018-07-24,广东,11.5028025477707,19.690573248407645,4.339019108280255,9.987426751592356,0.482828025477707,44.41073885350318,-4.838764331210191,5.184191082802548,300.5534394904459,82.98783439490445,97723.39642038217,23.3224076433121,113.41785987261149,一级
205,2018-07-25,广东,13.709388535031849,23.20617834394904,4.424445859872612,13.183821656050954,0.5273248407643312,45.01383439490446,-3.3964585987261144,4.011859872611465,300.5766114649681,82.5468025477707,98092.0547388535,23.3224076433121,113.41785987261149,一级
206,2018-07-26,广东,15.445617834394904,25.04276433121019,4.707656050955414,15.222356687898088,0.5412993630573248,41.73882802547771,-2.6367261146496817,2.718063694267516,300.41833121019107,82.47873885350319,98218.69518471338,23.3224076433121,113.41785987261149,一级
207,2018-07-27,广东,15.731987261146498,25.808509554140127,5.0914649681528665,15.085617834394904,0.514343949044586,48.71253503184713,-2.069707006369427,2.786216560509554,300.28470063694266,81.24391082802548,98248.5779490446,23.3224076433121,113.41785987261149,一级
208,2018-07-28,广东,14.918840764331213,24.126509554140128,5.307426751592357,13.4088025477707,0.4683566878980892,52.77473885350318,-1.7309171974522293,2.72624203821656,300.4886624203822,78.7963694267516,98231.06261146498,23.3224076433121,113.41785987261149,一级
209,2018-07-29,广东,14.8328025477707,23.928509554140128,5.434369426751592,13.450127388535032,0.4827006369426752,55.95904458598726,-1.570891719745223,2.413796178343949,300.7904076433121,76.59152866242039,98152.66529936309,23.3224076433121,113.41785987261149,一级
210,2018-07-30,广东,16.545337579617836,26.552866242038217,6.058777070063695,14.502535031847133,0.5044331210191083,55.78105732484076,-0.5064203821656051,2.89371974522293,300.7808917197452,77.45245859872611,98106.80466242036,23.3224076433121,113.41785987261149,一级
211,2018-07-31,广东,16.615133757961782,27.2551974522293,5.875095541401274,13.651579617834397,0.5259108280254777,56.91834394904459,0.2093757961783439,3.051324840764331,300.89533757961783,78.33370700636942,98109.96151592355,23.3224076433121,113.41785987261149,一级
212,2018-08-01,广东,18.429464968152864,29.61031847133757,6.178573248407644,13.034942675159236,0.5335668789808917,58.929859872611466,1.3772229299363057,2.0824331210191085,301.15807643312104,77.74197452229299,98058.38898089172,23.3224076433121,113.41785987261149,一级
213,2018-08-02,广东,19.90616560509554,32.431261146496816,6.180331210191083,13.788216560509554,0.5792866242038217,51.73653503184713,1.979248407643312,1.886700636942675,301.2195923566879,77.27636942675159,97987.71735031847,23.3224076433121,113.41785987261149,一级
214,2018-08-03,广东,19.926,32.68771974522293,6.056484076433121,15.48007643312102,0.6136433121019108,47.89738853503184,1.648777070063694,1.601643312101911,300.89191082802546,79.7995668789809,97905.48152866242,23.3224076433121,113.41785987261149,一级
215,2018-08-04,广东,21.350687898089173,36.24132484076433,5.93996178343949,16.02250955414013,0.6099617834394905,53.14582165605096,0.1919490445859872,1.9322420382165604,300.5007261146497,82.3136305732484,98028.5131464968,23.3224076433121,113.41785987261149,一级
216,2018-08-05,广东,19.8187898089172,33.57307006369427,6.150012738853503,13.450331210191084,0.5667388535031846,56.00956687898089,-0.4448407643312101,1.729783439490446,300.746050955414,80.86546496815286,98164.1497579618,23.3224076433121,113.41785987261149,一级
217,2018-08-06,广东,20.605592356687897,34.523936305732484,6.296509554140128,15.413273885350318,0.5913503184713376,54.99387261146497,-1.0773630573248407,0.7361019108280256,300.9007898089172,78.90991082802547,98153.21315923566,23.3224076433121,113.41785987261149,一级
218,2018-08-07,广东,23.94656050955414,40.701847133757965,7.873324840764332,17.172687898089173,0.64171974522293,57.94219108280255,-1.6502929936305732,-0.5633248407643312,301.2926878980892,74.76814012738853,98065.11853503184,23.3224076433121,113.41785987261149,一级
219,2018-08-08,广东,22.47659872611465,39.39449681528662,8.071821656050956,15.776191082802548,0.6273248407643311,72.55053503184713,-3.3065605095541404,-0.8989808917197453,301.48578343949043,73.42965605095542,98011.1851210191,23.3224076433121,113.41785987261149,一级
220,2018-08-09,广东,23.46692993630573,36.65300636942676,6.865477707006369,13.499299363057323,0.544,73.67248407643312,-5.037146496815287,-1.754216560509554,301.5312484076433,70.3867770700637,97918.73050955414,23.3224076433121,113.41785987261149,一级
221,2018-08-10,广东,16.789133757961782,25.966076433121017,6.067566878980892,13.013605095541402,0.5009554140127389,50.04631847133758,-6.6124076433121015,-2.701847133757961,300.817923566879,75.0567898089172,97658.45564331212,23.3224076433121,113.41785987261149,一级
222,2018-08-11,广东,13.847133757961783,21.70838216560509,5.268458598726115,12.912,0.5215286624203821,43.34247133757961,-5.827108280254777,-4.127503184713376,300.57143949044587,77.39285350318471,97396.79146496816,23.3224076433121,113.41785987261149,一级
223,2018-08-12,广东,18.677808917197453,30.81068789808917,5.91631847133758,13.24084076433121,0.5648152866242038,56.09633121019109,-4.153770700636943,-4.498229299363057,301.33040764331207,70.47132484076432,97247.90406369428,23.3224076433121,113.41785987261149,一级
224,2018-08-13,广东,29.051133757961782,45.29977070063694,8.88964331210191,13.767375796178344,0.711923566878981,73.20741401273885,-1.883872611464968,-3.784038216560509,302.074229299363,69.34769426751593,97253.27448407644,23.3224076433121,113.41785987261149,一级
225,2018-08-14,广东,21.74779617834395,32.66605095541401,6.865707006369426,11.954420382165605,0.6214394904458599,68.01443312101911,-3.082802547770701,-4.086649681528662,301.82933757961786,72.35723566878981,97241.17738853504,23.3224076433121,113.41785987261149,一级
226,2018-08-15,广东,16.51043312101911,25.06007643312102,6.022203821656051,10.635566878980892,0.5801656050955414,65.95256050955415,-5.049197452229299,-3.655057324840764,301.3419617834395,77.08091719745222,97342.00174522294,23.3224076433121,113.41785987261149,一级
227,2018-08-16,广东,14.634968152866245,24.73789808917197,5.716331210191083,12.818611464968154,0.5662547770700637,54.298292993630575,-5.26936305732484,-2.211808917197452,301.03849681528663,79.4383566878981,97412.3909936306,23.3224076433121,113.41785987261149,一级
228,2018-08-17,广东,16.36,28.66472611464968,7.451248407643312,15.869184713375796,0.6017707006369427,50.155694267515926,-2.472968152866242,-1.0941656050955413,300.6211592356688,82.23833121019108,97481.081566879,23.3224076433121,113.41785987261149,一级
229,2018-08-18,广东,20.838980891719743,34.5063949044586,7.397528662420383,15.283019108280255,0.6331974522292994,59.13456050955413,0.1894394904458599,1.014267515923567,300.46482802547774,82.45513375796178,97729.29264968152,23.3224076433121,113.41785987261149,一级
230,2018-08-19,广东,24.08524840764332,38.51420382165605,7.669108280254777,14.67588535031847,0.662063694267516,60.67085350318472,0.5936178343949045,1.0572993630573249,300.780203821656,80.96870063694267,97847.46360509556,23.3224076433121,113.41785987261149,一级
231,2018-08-20,广东,27.745133757961785,44.281936305732486,8.610331210191083,15.879388535031849,0.7441019108280255,63.94896815286624,0.9039872611464967,0.2975414012738853,301.22221656050954,80.64533757961783,97842.86272611465,23.3224076433121,113.41785987261149,一级
232,2018-08-21,广东,25.29340127388535,43.06044585987261,9.777656050955414,13.511222929936306,0.7325732484076434,68.16946496815287,0.2306496815286624,-1.1792993630573247,301.4769681528663,78.97835668789808,97602.90336305732,23.3224076433121,113.41785987261149,一级
233,2018-08-22,广东,23.544420382165605,41.29338853503185,10.63568152866242,14.06408917197452,0.7249044585987261,71.53512101910827,0.2107261146496815,-2.075261146496816,301.81425477707006,75.78250955414012,97583.51187261146,23.3224076433121,113.41785987261149,一级
234,2018-08-23,广东,28.62963057324841,47.80470063694268,12.043057324840763,14.681171974522291,0.7804458598726114,75.61305732484077,1.1115541401273883,-2.5366369426751594,301.9000127388535,72.527974522293,97746.3554522293,23.3224076433121,113.41785987261149,一级
235,2018-08-24,广东,30.92549044585987,47.308840764331215,10.326904458598726,12.979261146496814,0.7374394904458599,83.02640764331211,0.7513375796178343,-2.759694267515924,301.5239872611465,72.59331210191083,97844.86634394903,23.3224076433121,113.41785987261149,一级
236,2018-08-25,广东,31.148140127388537,47.06062420382165,9.90848407643312,12.224789808917196,0.7222038216560509,93.71620382165604,0.8212484076433121,-4.006802547770701,301.22500636942675,67.47769426751591,97737.51929936306,23.3224076433121,113.41785987261149,一级
237,2018-08-26,广东,28.28275159235669,41.50136305732484,10.512738853503183,11.845770700636944,0.7924458598726115,93.46577070063697,0.624828025477707,-3.3834267515923564,299.8841146496815,74.62825477707007,97614.04541401274,23.3224076433121,113.41785987261149,一级
238,2018-08-27,广东,24.30536305732484,36.24768152866242,9.604165605095542,13.944292993630574,0.8722292993630574,70.79309554140127,0.4334904458598726,-0.264140127388535,299.7172738853503,83.42104458598726,97647.93864968151,23.3224076433121,113.41785987261149,一级
239,2018-08-28,广东,18.217694267515924,29.90063694267516,8.436522292993631,13.19867515923567,0.7996942675159235,63.53708280254777,0.149592356687898,2.094624203821656,299.4187770700637,87.13323566878981,97692.02968152866,23.3224076433121,113.41785987261149,一级
240,2018-08-29,广东,11.91631847133758,20.91030573248408,6.45056050955414,14.00471337579618,0.6387898089171974,53.44543949044586,-0.884828025477707,4.160496815286624,299.0788025477707,88.62940127388535,97684.56963057324,23.3224076433121,113.41785987261149,一级
241,2018-08-30,广东,8.415388535031846,14.658343949044584,4.362152866242038,14.850585987261145,0.5182929936305732,34.36124840764332,-2.1081783439490445,5.577057324840764,299.0384585987261,87.74298089171975,97979.34686624203,23.3224076433121,113.41785987261149,一级
242,2018-08-31,广东,11.350496815286624,19.416343949044585,4.193414012738853,15.403350318471336,0.5408662420382165,28.6276050955414,-1.5003057324840765,4.720140127388535,299.03500636942675,87.84871337579618,98456.72931210192,23.3224076433121,113.41785987261149,一级
243,2018-09-01,广东,10.308025477707009,18.04676433121019,4.2292356687898085,13.30615286624204,0.4718089171974522,27.487859872611462,-1.2609808917197451,3.69743949044586,298.6127515923567,89.11303184713375,98567.17188535033,23.3224076433121,113.41785987261149,一级
244,2018-09-02,广东,10.852662420382163,18.93731210191083,4.693286624203822,12.827019108280254,0.4783312101910828,32.900738853503185,-0.3448917197452229,2.876267515923567,298.83745222929934,86.38573248407644,98350.09938853505,23.3224076433121,113.41785987261149,一级
245,2018-09-03,广东,14.5788025477707,24.139656050955416,6.37248407643312,13.96312101910828,0.4787898089171974,41.1479872611465,1.2586496815286623,2.2407006369426754,299.57612738853504,83.32138853503184,98245.85305732484,23.3224076433121,113.41785987261149,一级
246,2018-09-04,广东,20.20931210191083,32.967375796178345,6.537388535031847,14.815146496815286,0.5691974522292994,52.40113375796178,2.3492866242038217,1.2210573248407643,300.56136305732485,79.86285350318471,98188.89226751593,23.3224076433121,113.41785987261149,一级
247,2018-09-05,广东,23.4903949044586,39.64233121019108,7.324305732484076,14.504114649681528,0.6256305732484077,56.12420382165605,1.9806496815286625,0.30428025477707,301.3743694267516,77.29366878980892,98137.17568152866,23.3224076433121,113.41785987261149,一级
248,2018-09-06,广东,23.19644585987261,39.22025477707007,7.738140127388535,12.966280254777072,0.6282165605095541,65.57755414012739,-0.2128407643312102,0.7554522292993631,300.9162929936306,80.81915923566879,98136.9312866242,23.3224076433121,113.41785987261149,一级
249,2018-09-07,广东,22.5687898089172,38.10807643312102,8.06908280254777,13.305707006369426,0.6071337579617835,66.46425477707007,-0.4813375796178344,-1.4780636942675158,299.73719745222934,83.89872611464968,98312.12248407643,23.3224076433121,113.41785987261149,一级
250,2018-09-08,广东,20.517057324840763,37.21264968152866,11.427299363057326,11.205337579617836,0.6029936305732484,71.69107006369427,-1.93484076433121,-6.428203821656052,296.9463694267516,78.01965605095542,98555.48382165605,23.3224076433121,113.41785987261149,一级
251,2018-09-09,广东,27.667961783439488,42.30982165605096,11.244522292993633,11.343095541401274,0.5987261146496815,77.34184713375797,-2.8138471337579616,-5.514789808917197,297.16439490445856,72.63670063694268,98755.86876433122,23.3224076433121,113.41785987261149,一级
252,2018-09-10,广东,26.980980891719742,40.28271337579618,9.64340127388535,13.01287898089172,0.6070700636942675,77.34272611464968,-2.4054267515923566,-4.625847133757961,298.23617834394906,68.83128662420381,98861.64210191082,23.3224076433121,113.41785987261149,一级
253,2018-09-11,广东,29.41743949044585,43.00891719745223,8.437630573248407,14.25616560509554,0.5789299363057324,83.25658598726115,-1.5983949044585988,-4.934573248407643,298.28735031847134,66.0356050955414,98647.29684076432,23.3224076433121,113.41785987261149,一级
254,2018-09-12,广东,29.29184713375796,38.560980891719744,8.48203821656051,12.684382165605095,0.5226242038216561,75.70527388535032,-2.829796178343949,-4.017133757961783,298.9671974522293,70.16184713375796,98511.74527388536,23.3224076433121,113.41785987261149,一级
255,2018-09-13,广东,21.98084076433121,30.993286624203822,6.762535031847134,12.686662420382168,0.5143821656050955,56.05957961783439,-4.305070063694267,-1.2791337579617834,299.412050955414,78.34736305732484,98516.48598726114,23.3224076433121,113.41785987261149,一级
256,2018-09-14,广东,21.84782165605096,34.479121019108284,7.337121019108281,14.620675159235669,0.5263312101910829,53.29626751592357,-2.6708407643312104,-3.121656050955414,300.562101910828,75.97270063694268,98556.4190700637,23.3224076433121,113.41785987261149,一级
257,2018-09-15,广东,22.742,33.20621656050955,7.493707006369427,11.51536305732484,0.4939235668789809,56.33844585987261,-3.253923566878981,-8.413656050955414,301.6672738853503,66.5388025477707,98129.37188535032,23.3224076433121,113.41785987261149,一级
258,2018-09-16,广东,13.444675159235668,20.824216560509555,5.1980764331210185,4.981388535031847,0.3630318471337579,52.5796050955414,-10.040445859872612,-9.611630573248409,300.28175796178346,71.9236433121019,97114.18597452228,23.3224076433121,113.41785987261149,一级
259,2018-09-17,广东,8.254624203821656,15.593464968152867,4.077974522292994,5.939159235668789,0.3852101910828025,44.39833121019109,-8.772203821656051,7.417617834394904,299.48122292993634,84.20834394904459,98078.18789808918,23.3224076433121,113.41785987261149,一级
260,2018-09-18,广东,9.207299363057324,16.22407643312102,3.947375796178344,10.750025477707007,0.4146624203821656,34.53482802547771,-5.391605095541401,3.337222929936305,299.63932484076435,83.23355414012738,98884.22757961784,23.3224076433121,113.41785987261149,一级
261,2018-09-19,广东,15.038535031847134,25.99212738853503,5.149044585987261,14.629464968152863,0.4593630573248408,44.69312101910828,-1.6036815286624204,0.473312101910828,299.89173248407644,78.3051847133758,98930.0329044586,23.3224076433121,113.41785987261149,一级
262,2018-09-20,广东,23.75943949044586,38.01664968152866,7.0551847133757954,16.703273885350317,0.5514777070063694,61.9056305732484,0.3999872611464968,0.4633503184713376,300.20149044585986,76.04723566878981,98760.27808917196,23.3224076433121,113.41785987261149,一级
263,2018-09-21,广东,28.21014012738853,43.10912101910829,7.725133757961783,15.546178343949045,0.5832993630573248,66.22108280254777,0.5947006369426752,0.5462675159235668,300.3146114649681,77.37566878980891,98784.38852229298,23.3224076433121,113.41785987261149,一级
264,2018-09-22,广东,26.17374522292993,42.16733757961784,9.94448407643312,14.724076433121018,0.5987770700636943,64.69834394904458,-0.7499872611464968,-0.3435286624203821,299.8608535031847,79.80217834394904,98934.08466242036,23.3224076433121,113.41785987261149,一级
265,2018-09-23,广东,23.88996178343949,38.47266242038216,10.13943949044586,12.777987261146496,0.5962165605095542,54.33165605095541,-0.9546751592356688,-1.2890700636942674,299.2170063694268,81.85828025477707,98944.69803821656,23.3224076433121,113.41785987261149,一级
266,2018-09-24,广东,23.86698089171975,38.20631847133758,12.246191082802548,11.045248407643312,0.6303184713375797,58.13942675159235,-2.207605095541401,-2.458636942675159,298.9075796178344,79.50187261146498,98734.94904458598,23.3224076433121,113.41785987261149,一级
267,2018-09-25,广东,20.54807643312101,33.86064968152866,10.198267515923568,11.92564331210191,0.5668152866242038,64.32830573248408,-2.637872611464968,-1.5277707006369423,298.5864840764331,77.20212738853503,98609.33625477708,23.3224076433121,113.41785987261149,一级
268,2018-09-26,广东,23.554675159235668,38.23137579617835,7.441133757961784,12.813987261146496,0.5437452229299363,75.32826751592357,-1.654624203821656,-1.472636942675159,298.4197452229299,73.65864968152866,98600.81491719744,23.3224076433121,113.41785987261149,一级
269,2018-09-27,广东,25.822484076433124,40.34626751592357,8.631031847133757,11.987095541401274,0.5415286624203822,73.57750318471336,-1.8287133757961784,-4.007452229299363,297.46807643312104,71.93300636942675,98663.10375796178,23.3224076433121,113.41785987261149,一级
270,2018-09-28,广东,25.50817834394904,37.67215286624204,10.61896815286624,10.82411464968153,0.5451719745222929,67.58848407643312,-1.188216560509554,-6.133006369426751,296.72391082802545,69.51485350318472,98719.23518471338,23.3224076433121,113.41785987261149,一级
271,2018-09-29,广东,27.311082802547773,41.14347770700637,11.157324840764332,11.55259872611465,0.5603184713375796,80.32291719745223,-1.670343949044586,-6.566968152866242,296.8876560509554,64.5283566878981,98665.87588535032,23.3224076433121,113.41785987261149,一级
272,2018-09-30,广东,32.09704458598726,49.725974522292994,11.56375796178344,15.960573248407645,0.5975668789808917,94.21862420382163,-3.3627770700636943,-5.07540127388535,296.5651210191083,57.96620382165605,98811.75917197453,23.3224076433121,113.41785987261149,一级
273,2018-10-01,广东,35.52369426751592,55.14122292993631,12.5316050955414,17.748076433121017,0.6116178343949045,97.34852229299362,-3.798216560509554,-5.0434649681528665,296.3491592356688,54.641414012738856,99074.15927388537,23.3224076433121,113.41785987261149,二级
274,2018-10-02,广东,33.48163057324841,54.46045859872611,13.41704458598726,16.180191082802548,0.5820254777070063,104.70103184713376,-3.641605095541401,-5.393961783439491,295.8092356687898,49.84743949044586,99200.0532356688,23.3224076433121,113.41785987261149,二级
275,2018-10-03,广东,34.38915923566879,54.912955414012735,12.66484076433121,16.343350318471337,0.5887388535031848,106.14710828025476,-3.089210191082803,-5.119464968152866,295.5067133757961,51.40317197452229,99231.46073885352,23.3224076433121,113.41785987261149,二级
